# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 356, mean track length: 2
186 8.0426 -6.76382 46.149 255 234 171 0.0693312 1 1522 2 1405
187 -8.3772 -5.75252 42.7393 165 131 85 0.0287871 1 1528 2 1418
188 -8.02299 -5.96028 43.1551 110 85 45 0.0795691 1 1529 2 1421
189 -8.02299 -5.96028 43.1551 110 85 45 0.0795691 1 1530 2 1420
190 -7.97246 -5.74422 43.6958 182 154 111 0.0548107 1 1531 2 1883
191 -7.2018 -6.35703 45.1397 196 153 94 0.398814 1 1532 2 1423
192 -7.39355 -5.83701 45.6868 193 159 110 0.0618306 1 1535 2 1451
193 -5.30202 -5.86784 45.9141 240 202 147 0.0635588 1 1538 2 1458
194 -3.05996 -5.70697 46.9303 245 208 152 0.0474977 1 1540 2 1459
195 -2.72527 -5.71307 47.0172 255 239 176 0.0864507 1 1541 2 1461
196 -0.949409 -5.90819 47.1935 248 208 138 0.274168 1 1542 2 1463
197 -0.533977 -6.05642 47.2517 255 252 182 0.00156644 1 1543 2 825
198 -0.143786 -6.04258 47.328 189 145 85 0.0120873 1 1544 2 1464
